Fruit,fruit size (mm),Left Sensor Disp 2mm 1 (N),Left Sensor Disp 2mm 2 (N),Left Sensor Disp 2mm 3 (N),Left Sensor Disp 2mm 4 (N),Left Sensor Disp 2mm 5 (N),Left Sensor Disp 2mm 6 (N),Left Sensor Disp 2mm 7 (N),Left Sensor Disp 2mm 8 (N),Left Sensor Disp 2mm 9 (N),Left Sensor Disp 2mm 10 (N),Left Sensor Disp 2mm 11 (N),Left Sensor Disp 2mm 12 (N),Left Sensor Disp 2mm 13 (N),Left Sensor Disp 2mm 14 (N),Left Sensor Disp 2mm 15 (N),Right Sensor Disp 2mm 1 (N),Right Sensor Disp 2mm 2 (N),Right Sensor Disp 2mm 3 (N),Right Sensor Disp 2mm 4 (N),Right Sensor Disp 2mm 5 (N),Right Sensor Disp 2mm 6 (N),Right Sensor Disp 2mm 7 (N),Right Sensor Disp 2mm 8 (N),Right Sensor Disp 2mm 9 (N),Right Sensor Disp 2mm 10 (N),Right Sensor Disp 2mm 11 (N),Right Sensor Disp 2mm 12 (N),Right Sensor Disp 2mm 13 (N),Right Sensor Disp 2mm 14 (N),Right Sensor Disp 2mm 15 (N),Left Sensor Disp 4mm 1 (N),Left Sensor Disp 4mm 2 (N),Left Sensor Disp 4mm 3 (N),Left Sensor Disp 4mm 4 (N),Left Sensor Disp 4mm 5 (N),Left Sensor Disp 4mm 6 (N),Left Sensor Disp 4mm 7 (N),Left Sensor Disp 4mm 8 (N),Left Sensor Disp 4mm 9 (N),Left Sensor Disp 4mm 10 (N),Left Sensor Disp 4mm 11 (N),Left Sensor Disp 4mm 12 (N),Left Sensor Disp 4mm 13 (N),Left Sensor Disp 4mm 14 (N),Left Sensor Disp 4mm 15 (N),Right Sensor Disp 4mm 1 (N),Right Sensor Disp 4mm 2 (N),Right Sensor Disp 4mm 3 (N),Right Sensor Disp 4mm 4 (N),Right Sensor Disp 4mm 5 (N),Right Sensor Disp 4mm 6 (N),Right Sensor Disp 4mm 7 (N),Right Sensor Disp 4mm 8 (N),Right Sensor Disp 4mm 9 (N),Right Sensor Disp 4mm 10 (N),Right Sensor Disp 4mm 11 (N),Right Sensor Disp 4mm 12 (N),Right Sensor Disp 4mm 13 (N),Right Sensor Disp 4mm 14 (N),Right Sensor Disp 4mm 15 (N),Left Sensor Disp 6mm 1 (N),Left Sensor Disp 6mm 2 (N),Left Sensor Disp 6mm 3 (N),Left Sensor Disp 6mm 4 (N),Left Sensor Disp 6mm 5 (N),Left Sensor Disp 6mm 6 (N),Left Sensor Disp 6mm 7 (N),Left Sensor Disp 6mm 8 (N),Left Sensor Disp 6mm 9 (N),Left Sensor Disp 6mm 10 (N),Left Sensor Disp 6mm 11 (N),Left Sensor Disp 6mm 12 (N),Left Sensor Disp 6mm 13 (N),Left Sensor Disp 6mm 14 (N),Left Sensor Disp 6mm 15 (N),Right Sensor Disp 6mm 1 (N),Right Sensor Disp 6mm 2 (N),Right Sensor Disp 6mm 3 (N),Right Sensor Disp 6mm 4 (N),Right Sensor Disp 6mm 5 (N),Right Sensor Disp 6mm 6 (N),Right Sensor Disp 6mm 7 (N),Right Sensor Disp 6mm 8 (N),Right Sensor Disp 6mm 9 (N),Right Sensor Disp 6mm 10 (N),Right Sensor Disp 6mm 11 (N),Right Sensor Disp 6mm 12 (N),Right Sensor Disp 6mm 13 (N),Right Sensor Disp 6mm 14 (N),Right Sensor Disp 6mm 15 (N),Left Sensor Disp 8mm 1 (N),Left Sensor Disp 8mm 2 (N),Left Sensor Disp 8mm 3 (N),Left Sensor Disp 8mm 4 (N),Left Sensor Disp 8mm 5 (N),Left Sensor Disp 8mm 6 (N),Left Sensor Disp 8mm 7 (N),Left Sensor Disp 8mm 8 (N),Left Sensor Disp 8mm 9 (N),Left Sensor Disp 8mm 10 (N),Left Sensor Disp 8mm 11 (N),Left Sensor Disp 8mm 12 (N),Left Sensor Disp 8mm 13 (N),Left Sensor Disp 8mm 14 (N),Left Sensor Disp 8mm 15 (N),Right Sensor Disp 8mm 1 (N),Right Sensor Disp 8mm 2 (N),Right Sensor Disp 8mm 3 (N),Right Sensor Disp 8mm 4 (N),Right Sensor Disp 8mm 5 (N),Right Sensor Disp 8mm 6 (N),Right Sensor Disp 8mm 7 (N),Right Sensor Disp 8mm 8 (N),Right Sensor Disp 8mm 9 (N),Right Sensor Disp 8mm 10 (N),Right Sensor Disp 8mm 11 (N),Right Sensor Disp 8mm 12 (N),Right Sensor Disp 8mm 13 (N),Right Sensor Disp 8mm 14 (N),Right Sensor Disp 8mm 15 (N)
1,70.89549333,1.28,1.24,1.283125,1.450625,1.75875,1.315625,3.1275,3.6775,3.06,3.268125,4.74625,3.56375,1.58375,2.48375,1.15,1.353125,1.025,1.433125,0.97125,3.044375,2.5,2.205,4.804375,4.143125,1.35375,2.230625,1.9975,1.299375,1.50625,1.248125,1.275625,1.258125,1.28125,1.4475,1.76125,1.314375,3.133125,3.685625,3.061875,3.27,4.73375,3.558125,1.586875,2.481875,1.14875,1.345625,1.039375,1.42625,0.9575,3.05875,2.490625,2.2075,4.801875,4.140625,1.351875,2.225625,2.00125,1.289375,1.50125,1.24375,1.283125,1.253125,1.2825,1.494375,1.850625,1.329375,3.224375,3.78375,3.1475,3.353125,4.79875,3.626875,1.669375,2.575,1.16875,1.344375,1.0375,1.440625,0.97375,3.110625,2.5625,2.278125,4.90625,4.225625,1.354375,2.360625,2.095,1.2875,1.5075,1.25625,1.275,1.25125,1.280625,1.63125,2.141875,1.388125,3.531875,4.146875,3.443125,3.670625,4.9775,3.80625,1.999375,2.855,1.286875,1.36125,1.051875,1.45,1.010625,3.301875,2.785625,2.52625,5.195,4.4275,1.35625,2.71125,2.509375,1.28375,1.504375,1.25375
1,71.50407531,1.28125,1.22625,1.2725,1.356875,1.58375,1.2675,3.9475,3.98125,2.5975,3.71375,4.6875,3.025,1.3225,3.305,1.12625,1.354375,1.083125,1.46125,1.064375,3.639375,3.139375,1.449375,3.61375,3.920625,1.384375,3.108125,2.145,1.303125,1.503125,1.235,1.28125,1.233125,1.275625,1.35625,1.58375,1.259375,3.945,3.96875,2.581875,3.7025,4.675625,3.010625,1.323125,3.2975,1.12125,1.35625,1.0775,1.460625,1.08,3.651875,3.143125,1.453125,3.6225,3.936875,1.38,3.136875,2.168125,1.30125,1.5075,1.25,1.2825,1.234375,1.270625,1.413125,1.624375,1.274375,3.988125,4.050625,2.74625,3.790625,4.734375,3.11375,1.325,3.39,1.1375,1.355625,1.093125,1.46625,1.109375,3.765625,3.175625,1.565,3.761875,4.0475,1.39625,3.293125,2.3125,1.301875,1.5075,1.2475,1.291875,1.24,1.274375,1.784375,1.75,1.298125,4.18125,4.27,3.19,4.029375,4.913125,3.51625,1.3925,3.71875,1.185625,1.356875,1.135625,1.49125,1.261875,4.159375,3.305625,2.15,4.2925,4.3175,1.495625,3.72,2.784375,1.298125,1.5025,1.251875
1,71.41313711,1.271875,1.239375,1.259375,1.47625,2.058125,1.24,2.89875,4.394375,1.946875,3.47375,4.92625,3.321875,1.285625,2.63625,1.3375,1.344375,1.046875,1.525,0.96,1.501875,3.111875,1.7025,3.305625,3.986875,1.44625,2.800625,3.7975,1.29125,1.490625,1.244375,1.271875,1.231875,1.2725,1.475625,2.058125,1.231875,2.898125,4.4,1.930625,3.48625,4.92375,3.3275,1.2825,2.65,1.336875,1.3525,1.0475,1.524375,0.941875,1.50875,3.13125,1.6975,3.314375,3.98875,1.455,2.810625,3.79875,1.30375,1.49375,1.24,1.258125,1.231875,1.273125,1.4925,2.085,1.24,2.94625,4.410625,1.965625,3.528125,4.938125,3.34,1.288125,2.6725,1.354375,1.355,1.051875,1.538125,0.958125,1.516875,3.17375,1.743125,3.39625,4.02125,1.46125,2.868125,3.81,1.300625,1.490625,1.246875,1.273125,1.241875,1.27,1.6375,2.335625,1.24625,3.363125,4.63875,2.2825,3.8875,5.10375,3.51625,1.3425,2.98875,1.573125,1.344375,1.07875,1.57,0.95875,1.889375,3.538125,2.003125,4.11875,4.3375,1.61625,3.55625,3.96375,1.2875,1.47625,1.23625
1,71.34749682,1.286875,1.21625,1.27125,1.84,2.23375,1.244375,3.74125,4.524375,1.474375,4.118125,4.12375,2.14125,1.9875,1.79875,1.080625,1.3625,1.028125,1.398125,0.971875,1.630625,1.19125,2.07,5.07375,4.00125,2.12125,3.16,2.20625,1.280625,1.5,1.25625,1.28,1.226875,1.2675,1.83625,2.24625,1.243125,3.74125,4.523125,1.47375,4.116875,4.12375,2.140625,1.9875,1.79875,1.071875,1.355625,1.035625,1.398125,0.971875,1.63125,1.19875,2.076875,5.075625,3.994375,2.128125,3.17625,2.21,1.283125,1.50375,1.248125,1.2825,1.2275,1.26875,1.91,2.290625,1.246875,3.825,4.559375,1.49125,4.159375,4.189375,2.19875,2.08375,1.8225,1.08375,1.361875,1.028125,1.418125,0.963125,1.65375,1.224375,2.1,5.13375,4.0775,2.168125,3.265,2.304375,1.29,1.5025,1.265,1.29875,1.231875,1.271875,2.239375,2.42875,1.246875,4.12625,4.68625,1.633125,4.313125,4.43625,2.490625,2.49875,1.91625,1.096875,1.368125,1.04375,1.413125,0.975,1.764375,1.4475,2.21,5.4025,4.41375,2.3,3.665,2.85125,1.295,1.519375,1.275
1,70.44447089,1.273125,1.22375,1.265,1.2725,1.355,1.24,2.234375,3.4075,1.85,4.179375,5.003125,3.1575,1.459375,3.33875,1.158125,1.345,1.039375,1.433125,0.95875,1.468125,1.31625,1.56,4.35875,3.6725,1.50625,3.18125,3.896875,1.299375,1.604375,1.56625,1.2725,1.239375,1.266875,1.28125,1.3575,1.241875,2.241875,3.40875,1.865625,4.181875,5.0025,3.165625,1.46625,3.354375,1.158125,1.343125,1.05375,1.426875,0.9575,1.466875,1.315,1.548125,4.35125,3.66375,1.503125,3.191875,3.890625,1.299375,1.604375,1.556875,1.27125,1.23875,1.2675,1.274375,1.355,1.24,2.404375,3.47625,2.026875,4.256875,5.050625,3.273125,1.543125,3.583125,1.18625,1.355625,1.053125,1.425625,0.95625,1.490625,1.408125,1.601875,4.44875,3.82625,1.531875,3.341875,3.989375,1.301875,1.605625,1.6,1.285625,1.23875,1.264375,1.288125,1.370625,1.258125,2.831875,3.73625,2.593125,4.47625,5.173125,3.604375,1.956875,4.176875,1.283125,1.35375,1.06375,1.4625,0.960625,1.599375,1.78,1.880625,4.76,4.2525,1.653125,3.925625,4.224375,1.304375,1.72125,1.755
1,72.01363816,1.273125,1.241875,1.285625,1.271875,1.37,1.258125,1.605625,3.664375,3.769375,2.761875,5.18125,3.48375,1.476875,2.303125,1.166875,1.35375,1.084375,1.4375,0.93875,1.495,1.916875,1.43375,3.876875,4.184375,1.339375,2.781875,3.815,1.283125,1.519375,1.766875,1.266875,1.243125,1.28625,1.273125,1.37875,1.255,1.616875,3.6625,3.774375,2.76875,5.173125,3.479375,1.486875,2.305625,1.1675,1.354375,1.0925,1.42625,0.939375,1.49375,1.924375,1.4275,3.866875,4.18125,1.32875,2.784375,3.825625,1.28,1.519375,1.75,1.271875,1.240625,1.285625,1.271875,1.37,1.2575,1.653125,3.70625,3.78375,2.79875,5.18625,3.515,1.50625,2.3125,1.19125,1.354375,1.076875,1.438125,0.94,1.503125,1.94375,1.445625,3.890625,4.191875,1.331875,2.803125,3.84,1.28,1.52375,1.774375,1.27375,1.2425,1.286875,1.2975,1.385625,1.27375,2.3475,4.180625,3.986875,3.2725,5.33,3.95375,1.73875,2.424375,1.7225,1.351875,1.111875,1.46625,0.954375,1.781875,2.16625,1.573125,4.293125,4.4425,1.441875,3.094375,4.1025,1.285,1.725625,2.27125
1,71.90785309,1.2675,1.2275,1.26875,1.27,1.355625,1.244375,1.41,1.711875,1.58875,2.888125,4.7525,3.75375,1.7925,4.706875,1.6325,1.356875,1.02875,1.4375,0.995625,2.955625,1.23375,1.47625,4.59,2.469375,1.330625,2.51,3.140625,1.289375,1.493125,1.240625,1.265,1.22625,1.2675,1.268125,1.358125,1.235,1.40875,1.71125,1.586875,2.895625,4.74875,3.753125,1.785,4.71125,1.633125,1.355625,1.03625,1.43125,1.00375,2.96875,1.239375,1.47625,4.593125,2.465,1.341875,2.5225,3.14125,1.296875,1.493125,1.24375,1.263125,1.23875,1.273125,1.273125,1.355,1.248125,1.42125,1.783125,1.64625,2.98125,4.79875,3.798125,1.819375,4.76,1.664375,1.354375,1.028125,1.436875,1.02,3.10125,1.275625,1.5025,4.688125,2.538125,1.33125,2.574375,3.16375,1.28375,1.494375,1.235,1.256875,1.23875,1.2675,1.268125,1.365,1.245625,1.655625,2.140625,1.93125,3.431875,5.011875,3.986875,1.986875,4.95125,1.766875,1.36375,1.04875,1.45375,1.044375,3.603125,1.65875,1.550625,5.019375,2.9625,1.329375,2.971875,3.3725,1.295,1.509375,1.3
1,70.2491608,1.293125,1.224375,1.265625,2.295625,1.66,1.241875,4.42375,4.73,2.026875,2.966875,3.629375,1.890625,1.27125,1.645625,1.07875,1.371875,1.009375,1.405625,1.405625,3.884375,2.23375,3.87875,4.9475,1.900625,2.33875,2.281875,1.36125,1.304375,1.51,1.235,1.28125,1.21875,1.265625,2.298125,1.65375,1.24375,4.425,4.731875,2.02875,2.95375,3.6375,1.89375,1.258125,1.64625,1.071875,1.371875,1.025625,1.39375,1.408125,3.893125,2.245625,3.87875,4.95,1.904375,2.34375,2.288125,1.3525,1.301875,1.501875,1.243125,1.2875,1.225,1.2675,2.389375,1.688125,1.2425,4.504375,4.79375,2.14375,3.031875,3.84375,2.0875,1.265625,1.656875,1.078125,1.37,1.02875,1.39625,1.515625,3.99625,2.440625,4.043125,5.088125,2.084375,2.523125,2.56625,1.389375,1.296875,1.500625,1.24875,1.295625,1.2275,1.273125,2.593125,1.879375,1.2825,4.631875,4.934375,2.64875,3.15625,4.176875,2.42875,1.26375,1.65375,1.089375,1.373125,1.055625,1.42,1.89125,4.24625,2.86,4.344375,5.30625,2.545625,2.949375,3.18375,1.599375,1.324375,1.508125,1.234375
1,70.32880277,1.27125,1.23125,1.271875,1.273125,1.355625,1.240625,1.755625,3.728125,1.933125,3.43375,5.11375,3.12875,1.7075,2.55125,1.23,1.36375,1.029375,1.42875,0.9475,1.39625,1.206875,1.46125,3.73,3.798125,1.833125,3.94,3.454375,1.3025,1.50125,1.43,1.276875,1.239375,1.2725,1.27375,1.363125,1.243125,1.761875,3.736875,1.93,3.445,5.11875,3.1275,1.714375,2.5575,1.234375,1.353125,1.040625,1.426875,0.9575,1.410625,1.215,1.469375,3.74125,3.7975,1.83875,3.946875,3.451875,1.30375,1.495,1.42,1.274375,1.24375,1.27125,1.271875,1.36875,1.240625,1.899375,3.833125,2.074375,3.639375,5.173125,3.24375,1.9475,2.833125,1.300625,1.356875,1.054375,1.435,0.959375,1.436875,1.31125,1.50375,3.925625,3.946875,2.0625,4.12375,3.64875,1.304375,1.5025,1.4475,1.28125,1.25,1.271875,1.288125,1.38,1.246875,2.429375,4.0425,2.4925,4.051875,5.288125,3.6125,2.56875,3.58875,1.566875,1.364375,1.07125,1.46375,0.994375,1.689375,1.618125,1.948125,4.4675,4.2725,2.848125,4.54625,4.07,1.31625,1.509375,1.510625
1,70.11052812,1.3575,1.22625,1.26875,2.948125,1.413125,1.25125,4.498125,1.72875,1.27625,3.06625,1.478125,1.248125,1.266875,1.64125,1.0675,1.348125,1.020625,2.330625,0.9875,1.371875,2.631875,1.28875,1.534375,2.304375,1.315,1.475625,1.653125,1.305,1.506875,1.241875,1.34875,1.22375,1.2725,2.89,1.38625,1.250625,4.465,1.681875,1.27375,2.989375,1.478125,1.248125,1.266875,1.641875,1.068125,1.348125,1.020625,2.331875,0.980625,1.36625,2.704375,1.303125,1.534375,2.271875,1.325,1.4775,1.6375,1.296875,1.504375,1.23875,1.3775,1.224375,1.266875,2.9475,1.404375,1.243125,4.496875,1.695625,1.26875,3.095,1.48125,1.250625,1.26375,1.645625,1.071875,1.36375,1.024375,2.38375,0.9875,1.354375,2.92125,1.298125,1.53,2.2575,1.32375,1.484375,1.71125,1.304375,1.5025,1.255,1.653125,1.226875,1.266875,3.419375,1.62,1.25125,4.644375,1.990625,1.266875,3.50875,1.501875,1.258125,1.28125,1.648125,1.0825,1.34625,1.02875,2.55125,1.006875,1.37125,3.59,1.315625,1.533125,2.345,1.32375,1.48625,1.9175,1.311875,1.51375,1.24875
1,59.61441686,1.26375,1.256875,1.306875,1.283125,1.751875,2.29625,1.57375,3.429375,4.065625,1.395625,4.54,4.183125,1.25625,1.849375,1.568125,1.384375,1.00625,1.389375,1.565,1.695,1.108125,4.360625,4.21625,1.47,3.368125,4.756875,1.338125,1.385,1.51875,1.24,1.26375,1.249375,1.305625,1.281875,1.7675,2.290625,1.57625,3.415625,4.06625,1.395625,4.540625,4.1825,1.250625,1.844375,1.563125,1.39625,1.0075,1.38375,1.583125,1.69,1.103125,4.34625,4.21625,1.49375,3.364375,4.753125,1.35125,1.384375,1.5175,1.2475,1.270625,1.240625,1.30375,1.28,1.779375,2.315625,1.596875,3.50125,4.085625,1.395625,4.596875,4.2075,1.24,1.8625,1.590625,1.405,1.015,1.37,1.598125,1.709375,1.115625,4.411875,4.310625,1.509375,3.44,4.806875,1.351875,1.4075,1.515,1.234375,1.25625,1.264375,1.309375,1.279375,1.8875,2.465,1.75,3.855,4.1875,1.490625,4.831875,4.31,1.25375,1.92875,1.759375,1.40375,1.008125,1.369375,1.76,1.860625,1.175625,4.643125,4.681875,1.6075,3.750625,5.01375,1.3675,1.475,1.53875,1.24875
1,59.66769404,1.264375,1.24875,1.2975,1.265,1.39,1.585625,1.43375,3.56375,4.14125,1.371875,2.791875,3.939375,1.254375,1.65375,1.369375,1.39375,1.01,1.369375,1.354375,1.4525,1.06375,4.7975,4.42625,2.076875,2.138125,2.599375,1.51375,1.308125,1.5125,1.240625,1.270625,1.25125,1.2975,1.2725,1.38875,1.59,1.4325,3.57,4.140625,1.369375,2.79625,3.948125,1.25,1.663125,1.363125,1.395,0.99625,1.376875,1.3475,1.45875,1.065625,4.798125,4.42625,2.06875,2.135,2.60375,1.50125,1.310625,1.51375,1.240625,1.25625,1.255625,1.30375,1.2725,1.389375,1.61,1.44625,3.626875,4.15875,1.37625,2.851875,3.96875,1.255,1.669375,1.386875,1.395625,1.005625,1.380625,1.36875,1.45375,1.06375,4.81375,4.45875,2.09125,2.160625,2.6275,1.51,1.3125,1.508125,1.241875,1.27,1.25625,1.298125,1.2725,1.41375,1.8175,1.586875,4.0675,4.28125,1.488125,3.42375,4.140625,1.254375,1.695,1.586875,1.396875,1.005625,1.38125,1.548125,1.501875,1.068125,5.003125,4.743125,2.271875,2.384375,2.9,1.575625,1.325,1.515,1.246875
1,59.88459887,1.27125,1.256875,1.306875,1.3,3.063125,2.26125,1.378125,3.871875,4.26125,1.3325,2.6875,3.75875,1.25,1.65625,1.10375,1.388125,0.998125,1.378125,1.13625,1.606875,1.0625,4.459375,4.7825,1.369375,2.42,2.325625,1.31125,1.32,1.5075,1.2525,1.27125,1.2575,1.306875,1.2975,3.068125,2.258125,1.3825,3.875,4.256875,1.335625,2.69125,3.76125,1.25375,1.6525,1.10625,1.384375,0.998125,1.3775,1.131875,1.60875,1.054375,4.458125,4.773125,1.355625,2.42,2.32125,1.308125,1.321875,1.519375,1.249375,1.268125,1.254375,1.311875,1.296875,3.075625,2.2575,1.38625,3.86625,4.2625,1.335,2.6975,3.769375,1.255625,1.65375,1.108125,1.393125,0.995,1.37625,1.13375,1.600625,1.060625,4.459375,4.78125,1.368125,2.43375,2.325625,1.311875,1.3275,1.501875,1.25,1.274375,1.269375,1.30625,1.353125,3.36375,2.466875,1.43375,4.1325,4.3575,1.339375,2.881875,3.9225,1.25625,1.6575,1.12,1.40375,0.99,1.369375,1.185,1.740625,1.0625,4.63375,5.0275,1.368125,2.775,2.45375,1.323125,1.35,1.520625,1.25
1,58.96932127,1.26625,1.24625,1.29,1.271875,1.379375,1.45,1.51625,3.6675,3.969375,1.33625,3.139375,3.8825,1.25625,1.865,1.974375,1.385625,1.0225,1.38375,1.590625,3.4275,1.379375,4.3325,4.96,2.3025,3.1075,4.015625,1.96125,1.315,1.50375,1.234375,1.264375,1.248125,1.295625,1.271875,1.37875,1.449375,1.523125,3.66875,3.961875,1.33625,3.145625,3.8825,1.249375,1.865625,1.981875,1.395,1.0125,1.378125,1.57,3.4275,1.38125,4.31875,4.93875,2.29125,3.118125,4.0125,1.959375,1.321875,1.503125,1.25375,1.264375,1.258125,1.29875,1.273125,1.38875,1.46875,1.54,3.696875,4.004375,1.340625,3.1825,3.9125,1.253125,1.88625,2.025,1.3975,1.015,1.380625,1.59625,3.476875,1.404375,4.37875,4.995625,2.3525,3.23625,4.07,1.985625,1.32875,1.50125,1.251875,1.270625,1.256875,1.296875,1.2725,1.3975,1.555,1.69875,3.841875,4.191875,1.405625,3.35125,4.061875,1.251875,1.926875,2.234375,1.39625,1.038125,1.393125,1.79,3.739375,1.561875,4.620625,5.198125,2.615625,3.758125,4.41,2.138125,1.34,1.506875,1.2575
1,59.59278092,1.2575,1.255625,1.29875,1.273125,1.819375,2.490625,1.61,3.638125,4.026875,1.375625,4.4375,4.198125,1.2525,1.723125,1.418125,1.3875,0.995625,1.378125,1.981875,1.92875,1.116875,4.2575,4.29625,1.453125,3.201875,4.289375,1.32125,1.356875,1.51875,1.23375,1.26625,1.258125,1.299375,1.26875,1.823125,2.49375,1.605,3.63875,4.026875,1.38,4.4325,4.200625,1.250625,1.721875,1.4175,1.394375,1.003125,1.3775,1.98125,1.94125,1.124375,4.256875,4.295625,1.450625,3.205625,4.29375,1.32375,1.368125,1.508125,1.2575,1.269375,1.255625,1.304375,1.273125,1.8775,2.565625,1.671875,3.776875,4.069375,1.38875,4.53375,4.245625,1.256875,1.73625,1.46625,1.393125,1.010625,1.369375,2.038125,2.02625,1.158125,4.359375,4.45625,1.485,3.33625,4.368125,1.330625,1.369375,1.516875,1.246875,1.25625,1.255625,1.3125,1.265,1.9675,2.728125,1.88125,4.0825,4.168125,1.475625,4.74125,4.3375,1.250625,1.7775,1.605,1.39625,0.99625,1.376875,2.18625,2.25,1.254375,4.57375,4.785,1.543125,3.6875,4.573125,1.3325,1.41,1.518125,1.255
1,59.70320794,1.265,1.244375,1.29125,1.2725,1.375625,1.291875,1.381875,2.1375,3.4275,1.34,3.28875,4.31375,1.2575,1.70625,1.25875,1.41125,0.998125,1.378125,1.034375,1.3975,1.08,1.94625,2.404375,1.3975,4.970625,5.126875,1.65625,2.8075,3.75,1.45375,1.265625,1.251875,1.29375,1.268125,1.37625,1.29375,1.37625,2.1375,3.433125,1.339375,3.29625,4.314375,1.256875,1.70375,1.265,1.424375,0.996875,1.37,1.0325,1.409375,1.07875,1.95375,2.405,1.41125,4.959375,5.126875,1.65625,2.808125,3.741875,1.459375,1.264375,1.24375,1.298125,1.2825,1.37,1.2925,1.380625,2.20875,3.468125,1.339375,3.42875,4.334375,1.25125,1.706875,1.283125,1.42875,0.99625,1.369375,1.038125,1.41,1.07875,2.01125,2.45,1.418125,5.01875,5.1825,1.7075,2.880625,3.809375,1.476875,1.26625,1.253125,1.30875,1.286875,1.38875,1.308125,1.37625,2.5675,3.64,1.365,3.96875,4.409375,1.263125,1.77,1.5,1.435,0.995625,1.369375,1.053125,1.39625,1.0625,2.4025,2.60625,1.445625,5.19375,5.439375,1.851875,3.148125,4.045,1.536875
1,59.40640157,1.265,1.25,1.2975,1.28,1.770625,2.221875,1.38,2.9625,4.00125,1.33625,2.364375,3.954375,1.240625,1.6525,1.130625,1.389375,1.039375,1.37875,2.233125,4.7875,1.656875,3.744375,4.785625,1.805625,1.515625,1.608125,1.306875,1.31625,1.52625,1.25125,1.27125,1.256875,1.298125,1.273125,1.794375,2.2325,1.376875,2.978125,4.005,1.339375,2.369375,3.945,1.241875,1.653125,1.116875,1.394375,1.04125,1.380625,2.230625,4.773125,1.656875,3.735625,4.775625,1.793125,1.50125,1.605625,1.308125,1.32375,1.514375,1.243125,1.2575,1.256875,1.29875,1.266875,1.835625,2.26375,1.38125,3.0125,4.019375,1.33875,2.37,3.968125,1.25375,1.651875,1.131875,1.39375,1.0375,1.37,2.29625,4.814375,1.65625,3.8325,4.82,1.82125,1.54125,1.61625,1.308125,1.330625,1.530625,1.230625,1.2575,1.2575,1.2975,1.271875,2.1675,2.509375,1.3775,3.278125,4.144375,1.33375,2.4375,4.053125,1.25125,1.65,1.1375,1.404375,1.064375,1.39375,2.611875,4.964375,1.81125,4.2325,5.073125,2.0375,1.651875,1.683125,1.3125,1.336875,1.526875,1.2425
1,59.70094806,1.25625,1.255625,1.29625,1.27125,1.931875,2.15125,1.37,3.541875,4.449375,1.328125,2.37125,3.4,1.251875,1.6475,1.09375,1.410625,1.00625,1.3825,2.151875,1.754375,1.06375,3.805625,4.910625,1.380625,3.18125,3.151875,1.3225,1.326875,1.508125,1.2425,1.2675,1.254375,1.31125,1.280625,1.92875,2.164375,1.376875,3.5375,4.460625,1.328125,2.379375,3.395625,1.25375,1.6525,1.108125,1.38875,0.995625,1.36875,2.16,1.765,1.06875,3.810625,4.89875,1.3775,3.19125,3.1425,1.320625,1.30625,1.501875,1.2325,1.27,1.25625,1.313125,1.283125,1.948125,2.20875,1.38875,3.629375,4.47375,1.333125,2.55625,3.475625,1.25125,1.65625,1.104375,1.404375,1.00125,1.380625,2.27125,1.8325,1.053125,3.865625,4.963125,1.388125,3.255,3.215,1.325,1.3125,1.515625,1.254375,1.26625,1.268125,1.3125,1.2825,2.051875,2.456875,1.478125,4.004375,4.541875,1.38875,3.329375,3.810625,1.24375,1.656875,1.176875,1.42125,0.995625,1.376875,2.745,2.19875,1.086875,4.125625,5.206875,1.416875,3.59125,3.4925,1.328125,1.323125,1.51875,1.2525
1,59.71547559,1.266875,1.2575,1.295625,1.280625,1.638125,1.915625,1.460625,3.15875,4.14875,1.4025,4.293125,4.051875,1.2475,2.05375,1.75375,1.39625,1.01,1.3875,1.50375,1.606875,1.09625,4.188125,3.99375,1.43375,3.555,4.739375,1.331875,1.44625,1.539375,1.259375,1.268125,1.24875,1.29875,1.275625,1.64,1.91625,1.46875,3.16125,4.149375,1.401875,4.29375,4.058125,1.254375,2.05375,1.75375,1.3975,1.004375,1.3875,1.50875,1.6,1.09375,4.2,3.99375,1.436875,3.561875,4.73625,1.336875,1.435625,1.541875,1.2475,1.273125,1.255625,1.308125,1.280625,1.678125,1.97875,1.518125,3.4075,4.21375,1.446875,4.49875,4.139375,1.254375,2.133125,1.86625,1.40125,0.998125,1.3725,1.565625,1.673125,1.10125,4.34625,4.270625,1.475,3.775625,4.888125,1.336875,1.499375,1.57,1.248125,1.26625,1.263125,1.308125,1.28,1.735,2.116875,1.6325,3.809375,4.329375,1.54875,4.8075,4.274375,1.248125,2.281875,2.081875,1.394375,1.005625,1.3725,1.72125,1.81625,1.158125,4.6025,4.685625,1.559375,4.1275,5.149375,1.346875,1.649375,1.6725,1.24
